Checkin ID,Location ID,Location Name,Date,Month,Day of Week,Hour,Time Slot,Member Visits,Location Capacity,Utilization %,Overcrowded,Estimated Wait Minutes,Is Weekend,Is Peak Hour
CHK0000220,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,15,15:00,38,180,21.1,No,0,No,No
CHK0000221,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,16,16:00,78,180,43.3,No,0,No,No
CHK0000222,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,17,17:00,122,180,67.8,No,0,No,Yes
CHK0000223,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,18,18:00,125,180,69.4,No,0,No,Yes
CHK0000224,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,19,19:00,135,180,75.0,No,0,No,Yes
CHK0000225,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,20,20:00,107,180,59.4,No,0,No,No
CHK0000226,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,21,21:00,54,180,30.0,No,0,No,No
CHK0000227,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,22,22:00,17,180,9.4,No,0,No,No
CHK0000228,LOC-001,Mississauga City Centre,2024-01-12,2024-01,Friday,23,23:00,9,180,5.0,No,0,No,No
CHK0000229,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,5,05:00,10,180,5.6,No,0,Yes,No
CHK0000230,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,6,06:00,32,180,17.8,No,0,Yes,No
CHK0000231,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,7,07:00,59,180,32.8,No,0,Yes,No
CHK0000232,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,8,08:00,46,180,25.6,No,0,Yes,No
CHK0000233,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,9,09:00,27,180,15.0,No,0,Yes,No
CHK0000234,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,10,10:00,23,180,12.8,No,0,Yes,No
CHK0000235,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,11,11:00,23,180,12.8,No,0,Yes,No
CHK0000236,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,12,12:00,43,180,23.9,No,0,Yes,No
CHK0000237,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,13,13:00,35,180,19.4,No,0,Yes,No
CHK0000238,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,14,14:00,19,180,10.6,No,0,Yes,No
CHK0000239,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,15,15:00,22,180,12.2,No,0,Yes,No
CHK0000240,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,16,16:00,44,180,24.4,No,0,Yes,No
CHK0000241,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,17,17:00,78,180,43.3,No,0,Yes,Yes
CHK0000242,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,18,18:00,120,180,66.7,No,0,Yes,Yes
CHK0000243,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,19,19:00,74,180,41.1,No,0,Yes,Yes
CHK0000244,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,20,20:00,65,180,36.1,No,0,Yes,No
CHK0000245,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,21,21:00,39,180,21.7,No,0,Yes,No
CHK0000246,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,22,22:00,19,180,10.6,No,0,Yes,No
CHK0000247,LOC-001,Mississauga City Centre,2024-01-13,2024-01,Saturday,23,23:00,7,180,3.9,No,0,Yes,No
CHK0000248,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,5,05:00,7,180,3.9,No,0,Yes,No
CHK0000249,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,6,06:00,16,180,8.9,No,0,Yes,No
CHK0000250,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,7,07:00,35,180,19.4,No,0,Yes,No
CHK0000251,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,8,08:00,28,180,15.6,No,0,Yes,No
CHK0000252,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,9,09:00,26,180,14.4,No,0,Yes,No
CHK0000253,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,10,10:00,19,180,10.6,No,0,Yes,No
CHK0000254,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,11,11:00,17,180,9.4,No,0,Yes,No
CHK0000255,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,12,12:00,39,180,21.7,No,0,Yes,No
CHK0000256,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,13,13:00,22,180,12.2,No,0,Yes,No
CHK0000257,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,14,14:00,15,180,8.3,No,0,Yes,No
CHK0000258,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,15,15:00,18,180,10.0,No,0,Yes,No
CHK0000259,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,16,16:00,33,180,18.3,No,0,Yes,No
CHK0000260,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,17,17:00,80,180,44.4,No,0,Yes,Yes
CHK0000261,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,18,18:00,91,180,50.6,No,0,Yes,Yes
CHK0000262,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,19,19:00,59,180,32.8,No,0,Yes,Yes
CHK0000263,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,20,20:00,44,180,24.4,No,0,Yes,No
CHK0000264,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,21,21:00,27,180,15.0,No,0,Yes,No
CHK0000265,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,22,22:00,12,180,6.7,No,0,Yes,No
CHK0000266,LOC-001,Mississauga City Centre,2024-01-14,2024-01,Sunday,23,23:00,4,180,2.2,No,0,Yes,No
CHK0000267,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,5,05:00,12,180,6.7,No,0,No,No
CHK0000268,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,6,06:00,35,180,19.4,No,0,No,No
CHK0000269,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,7,07:00,98,180,54.4,No,0,No,No
CHK0000270,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,8,08:00,77,180,42.8,No,0,No,No
CHK0000271,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,9,09:00,60,180,33.3,No,0,No,No
CHK0000272,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,10,10:00,41,180,22.8,No,0,No,No
CHK0000273,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,11,11:00,35,180,19.4,No,0,No,No
CHK0000274,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,12,12:00,54,180,30.0,No,0,No,No
CHK0000275,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,13,13:00,60,180,33.3,No,0,No,No
CHK0000276,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,14,14:00,38,180,21.1,No,0,No,No
CHK0000277,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,15,15:00,50,180,27.8,No,0,No,No
CHK0000278,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,16,16:00,95,180,52.8,No,0,No,No
CHK0000279,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,17,17:00,157,180,87.2,Yes,1,No,Yes
CHK0000280,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,18,18:00,230,180,127.8,Yes,21,No,Yes
CHK0000281,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,19,19:00,179,180,99.4,Yes,7,No,Yes
CHK0000282,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,20,20:00,110,180,61.1,No,0,No,No
CHK0000283,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,21,21:00,62,180,34.4,No,0,No,No
CHK0000284,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,22,22:00,26,180,14.4,No,0,No,No
CHK0000285,LOC-001,Mississauga City Centre,2024-01-15,2024-01,Monday,23,23:00,9,180,5.0,No,0,No,No
CHK0000286,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,5,05:00,16,180,8.9,No,0,No,No
CHK0000287,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,6,06:00,44,180,24.4,No,0,No,No
CHK0000288,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,7,07:00,90,180,50.0,No,0,No,No
CHK0000289,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,8,08:00,68,180,37.8,No,0,No,No
CHK0000290,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,9,09:00,57,180,31.7,No,0,No,No
CHK0000291,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,10,10:00,52,180,28.9,No,0,No,No
CHK0000292,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,11,11:00,39,180,21.7,No,0,No,No
CHK0000293,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,12,12:00,65,180,36.1,No,0,No,No
CHK0000294,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,13,13:00,51,180,28.3,No,0,No,No
CHK0000295,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,14,14:00,35,180,19.4,No,0,No,No
CHK0000296,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,15,15:00,36,180,20.0,No,0,No,No
CHK0000297,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,16,16:00,81,180,45.0,No,0,No,No
CHK0000298,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,17,17:00,155,180,86.1,Yes,1,No,Yes
CHK0000299,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,18,18:00,232,180,128.9,Yes,22,No,Yes
CHK0000300,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,19,19:00,193,180,107.2,Yes,11,No,Yes
CHK0000301,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,20,20:00,129,180,71.7,No,0,No,No
CHK0000302,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,21,21:00,57,180,31.7,No,0,No,No
CHK0000303,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,22,22:00,29,180,16.1,No,0,No,No
CHK0000304,LOC-001,Mississauga City Centre,2024-01-16,2024-01,Tuesday,23,23:00,10,180,5.6,No,0,No,No
CHK0000305,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,5,05:00,15,180,8.3,No,0,No,No
CHK0000306,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,6,06:00,43,180,23.9,No,0,No,No
CHK0000307,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,7,07:00,82,180,45.6,No,0,No,No
CHK0000308,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,8,08:00,89,180,49.4,No,0,No,No
CHK0000309,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,9,09:00,56,180,31.1,No,0,No,No
CHK0000310,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,10,10:00,32,180,17.8,No,0,No,No
CHK0000311,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,11,11:00,40,180,22.2,No,0,No,No
CHK0000312,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,12,12:00,62,180,34.4,No,0,No,No
CHK0000313,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,13,13:00,52,180,28.9,No,0,No,No
CHK0000314,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,14,14:00,35,180,19.4,No,0,No,No
CHK0000315,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,15,15:00,43,180,23.9,No,0,No,No
CHK0000316,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,16,16:00,59,180,32.8,No,0,No,No
CHK0000317,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,17,17:00,126,180,70.0,No,0,No,Yes
CHK0000318,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,18,18:00,198,180,110.0,Yes,12,No,Yes
CHK0000319,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,19,19:00,192,180,106.7,Yes,11,No,Yes
CHK0000320,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,20,20:00,134,180,74.4,No,0,No,No
CHK0000321,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,21,21:00,73,180,40.6,No,0,No,No
CHK0000322,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,22,22:00,19,180,10.6,No,0,No,No
CHK0000323,LOC-001,Mississauga City Centre,2024-01-17,2024-01,Wednesday,23,23:00,12,180,6.7,No,0,No,No
CHK0000324,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,5,05:00,11,180,6.1,No,0,No,No
CHK0000325,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,6,06:00,49,180,27.2,No,0,No,No
CHK0000326,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,7,07:00,93,180,51.7,No,0,No,No
CHK0000327,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,8,08:00,61,180,33.9,No,0,No,No
CHK0000328,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,9,09:00,65,180,36.1,No,0,No,No
CHK0000329,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,10,10:00,44,180,24.4,No,0,No,No
CHK0000330,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,11,11:00,29,180,16.1,No,0,No,No
CHK0000331,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,12,12:00,68,180,37.8,No,0,No,No
CHK0000332,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,13,13:00,48,180,26.7,No,0,No,No
CHK0000333,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,14,14:00,34,180,18.9,No,0,No,No
CHK0000334,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,15,15:00,39,180,21.7,No,0,No,No
CHK0000335,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,16,16:00,92,180,51.1,No,0,No,No
CHK0000336,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,17,17:00,122,180,67.8,No,0,No,Yes
CHK0000337,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,18,18:00,188,180,104.4,Yes,10,No,Yes
CHK0000338,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,19,19:00,202,180,112.2,Yes,14,No,Yes
CHK0000339,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,20,20:00,98,180,54.4,No,0,No,No
CHK0000340,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,21,21:00,62,180,34.4,No,0,No,No
CHK0000341,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,22,22:00,27,180,15.0,No,0,No,No
CHK0000342,LOC-001,Mississauga City Centre,2024-01-18,2024-01,Thursday,23,23:00,10,180,5.6,No,0,No,No
CHK0000343,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,5,05:00,13,180,7.2,No,0,No,No
CHK0000344,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,6,06:00,36,180,20.0,No,0,No,No
CHK0000345,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,7,07:00,68,180,37.8,No,0,No,No
CHK0000346,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,8,08:00,74,180,41.1,No,0,No,No
CHK0000347,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,9,09:00,49,180,27.2,No,0,No,No
CHK0000348,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,10,10:00,34,180,18.9,No,0,No,No
CHK0000349,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,11,11:00,29,180,16.1,No,0,No,No
CHK0000350,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,12,12:00,51,180,28.3,No,0,No,No
CHK0000351,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,13,13:00,52,180,28.9,No,0,No,No
CHK0000352,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,14,14:00,28,180,15.6,No,0,No,No
CHK0000353,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,15,15:00,37,180,20.6,No,0,No,No
CHK0000354,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,16,16:00,66,180,36.7,No,0,No,No
CHK0000355,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,17,17:00,135,180,75.0,No,0,No,Yes
CHK0000356,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,18,18:00,153,180,85.0,No,0,No,Yes
CHK0000357,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,19,19:00,155,180,86.1,Yes,1,No,Yes
CHK0000358,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,20,20:00,91,180,50.6,No,0,No,No
CHK0000359,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,21,21:00,57,180,31.7,No,0,No,No
CHK0000360,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,22,22:00,24,180,13.3,No,0,No,No
CHK0000361,LOC-001,Mississauga City Centre,2024-01-19,2024-01,Friday,23,23:00,9,180,5.0,No,0,No,No
CHK0000362,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,5,05:00,8,180,4.4,No,0,Yes,No
CHK0000363,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,6,06:00,22,180,12.2,No,0,Yes,No
CHK0000364,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,7,07:00,51,180,28.3,No,0,Yes,No
CHK0000365,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,8,08:00,39,180,21.7,No,0,Yes,No
CHK0000366,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,9,09:00,36,180,20.0,No,0,Yes,No
CHK0000367,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,10,10:00,25,180,13.9,No,0,Yes,No
CHK0000368,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,11,11:00,27,180,15.0,No,0,Yes,No
CHK0000369,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,12,12:00,52,180,28.9,No,0,Yes,No
CHK0000370,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,13,13:00,32,180,17.8,No,0,Yes,No
CHK0000371,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,14,14:00,17,180,9.4,No,0,Yes,No
CHK0000372,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,15,15:00,24,180,13.3,No,0,Yes,No
CHK0000373,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,16,16:00,48,180,26.7,No,0,Yes,No
CHK0000374,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,17,17:00,74,180,41.1,No,0,Yes,Yes
CHK0000375,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,18,18:00,108,180,60.0,No,0,Yes,Yes
CHK0000376,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,19,19:00,106,180,58.9,No,0,Yes,Yes
CHK0000377,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,20,20:00,64,180,35.6,No,0,Yes,No
CHK0000378,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,21,21:00,33,180,18.3,No,0,Yes,No
CHK0000379,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,22,22:00,14,180,7.8,No,0,Yes,No
CHK0000380,LOC-001,Mississauga City Centre,2024-01-20,2024-01,Saturday,23,23:00,8,180,4.4,No,0,Yes,No
CHK0000381,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,5,05:00,6,180,3.3,No,0,Yes,No
CHK0000382,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,6,06:00,16,180,8.9,No,0,Yes,No
CHK0000383,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,7,07:00,37,180,20.6,No,0,Yes,No
CHK0000384,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,8,08:00,34,180,18.9,No,0,Yes,No
CHK0000385,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,9,09:00,20,180,11.1,No,0,Yes,No
CHK0000386,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,10,10:00,18,180,10.0,No,0,Yes,No
CHK0000387,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,11,11:00,17,180,9.4,No,0,Yes,No
CHK0000388,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,12,12:00,30,180,16.7,No,0,Yes,No
CHK0000389,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,13,13:00,26,180,14.4,No,0,Yes,No
CHK0000390,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,14,14:00,13,180,7.2,No,0,Yes,No
CHK0000391,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,15,15:00,20,180,11.1,No,0,Yes,No
CHK0000392,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,16,16:00,30,180,16.7,No,0,Yes,No
CHK0000393,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,17,17:00,60,180,33.3,No,0,Yes,Yes
CHK0000394,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,18,18:00,88,180,48.9,No,0,Yes,Yes
CHK0000395,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,19,19:00,78,180,43.3,No,0,Yes,Yes
CHK0000396,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,20,20:00,46,180,25.6,No,0,Yes,No
CHK0000397,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,21,21:00,22,180,12.2,No,0,Yes,No
CHK0000398,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,22,22:00,12,180,6.7,No,0,Yes,No
CHK0000399,LOC-001,Mississauga City Centre,2024-01-21,2024-01,Sunday,23,23:00,4,180,2.2,No,0,Yes,No
CHK0000400,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,5,05:00,14,180,7.8,No,0,No,No
CHK0000401,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,6,06:00,41,180,22.8,No,0,No,No
CHK0000402,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,7,07:00,102,180,56.7,No,0,No,No
CHK0000403,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,8,08:00,58,180,32.2,No,0,No,No
CHK0000404,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,9,09:00,60,180,33.3,No,0,No,No
CHK0000405,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,10,10:00,46,180,25.6,No,0,No,No
CHK0000406,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,11,11:00,38,180,21.1,No,0,No,No
CHK0000407,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,12,12:00,81,180,45.0,No,0,No,No
CHK0000408,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,13,13:00,62,180,34.4,No,0,No,No
CHK0000409,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,14,14:00,34,180,18.9,No,0,No,No
CHK0000410,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,15,15:00,41,180,22.8,No,0,No,No
CHK0000411,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,16,16:00,94,180,52.2,No,0,No,No
CHK0000412,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,17,17:00,132,180,73.3,No,0,No,Yes
CHK0000413,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,18,18:00,190,180,105.6,Yes,10,No,Yes
CHK0000414,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,19,19:00,168,180,93.3,Yes,4,No,Yes
CHK0000415,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,20,20:00,121,180,67.2,No,0,No,No
CHK0000416,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,21,21:00,67,180,37.2,No,0,No,No
CHK0000417,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,22,22:00,29,180,16.1,No,0,No,No
CHK0000418,LOC-001,Mississauga City Centre,2024-01-22,2024-01,Monday,23,23:00,14,180,7.8,No,0,No,No
CHK0000419,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,5,05:00,16,180,8.9,No,0,No,No
CHK0000420,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,6,06:00,41,180,22.8,No,0,No,No
CHK0000421,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,7,07:00,81,180,45.0,No,0,No,No
CHK0000422,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,8,08:00,81,180,45.0,No,0,No,No
CHK0000423,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,9,09:00,58,180,32.2,No,0,No,No
CHK0000424,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,10,10:00,51,180,28.3,No,0,No,No
CHK0000425,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,11,11:00,36,180,20.0,No,0,No,No
CHK0000426,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,12,12:00,69,180,38.3,No,0,No,No
CHK0000427,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,13,13:00,55,180,30.6,No,0,No,No
CHK0000428,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,14,14:00,35,180,19.4,No,0,No,No
CHK0000429,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,15,15:00,43,180,23.9,No,0,No,No
CHK0000430,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,16,16:00,66,180,36.7,No,0,No,No
CHK0000431,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,17,17:00,169,180,93.9,Yes,4,No,Yes
CHK0000432,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,18,18:00,204,180,113.3,Yes,14,No,Yes
CHK0000433,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,19,19:00,197,180,109.4,Yes,12,No,Yes
CHK0000434,LOC-001,Mississauga City Centre,2024-01-23,2024-01,Tuesday,20,20:00,145,180,80.6,No,0,No,No
